STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USC00351574,2018-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0.6,7,0.6,",7",10,",7",3,",7",0,",7",,,,,0,",7",8,",7",0,",7",20,",7",0,",7",,,20180501,",,7",,,,,,,20180525,",,7",20180529,",,7",-4.4,",7,01,",,,,,23.9,",,7,25,",27.2,",7,29,",3601.2,7,208.3,",7",38.4,",,,7",,,11.63,",7",20.87,",,,7",2.39,",,,7"
USC00351574,2018-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",1.7,7,1.1,",7",8,",7",2,",7",0,",7",,,,,0,",7",4,",7",0,",7",25,",7",0,",7",,,20180616,"+,,7",,,,,,,20180617,",,7",20180625,",,7",-2.2,",7,16,+",,,,,5.8,",,7,17,",31.1,",7,25,",3749.5,7,148.3,",7",14.1,",,,7",,,13.43,",7",24.07,",,,7",2.79,",,,7"
USC00351574,2018-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",37.5,7,35.8,",7",1,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",31,",7",18,",7",,,20180703,",,7",,,,,,,20180716,",,7",20180730,"+,,7",1.1,",7,03,",,,,,1.3,",,7,16,",34.4,",7,30,+",29.2,7,29.2,",7",1.3,",,,7",,,18.55,",7",31.32,",,,7",5.78,",,,7"
USC00351574,2018-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",57.2,7,19.7,",7",1,",7",0,",7",0,",7",,,,,0,",7",1,",7",0,",7",31,",7",7,",7",,,20180825,",,7",,,,,,,20180815,",,7",20180810,"+,,7",-0.6,",7,25,",,,,,0.3,",,7,15,",36.1,",7,10,+",82.3,7,53.1,",7",0.3,",,,7",,,17.26,",7",29.92,",,,7",4.6,",,,7"
USC00351574,2018-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",57.2,7,0,",7",1,",7",0,",7",0,",7",,,,,0,",7",17,",7",0,",7",24,",7",2,",7",,,20180924,",,7",,,,,,,20180930,",,7",20180928,"+,,7",-5,",7,24,",,,,,2,",,7,30,",32.2,",7,28,+",255.4,7,173.1,",7",2,",,,7",,,12.56,",7",25.51,",,,7",-0.38,",,,7"
USC00351574,2018-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",57.2,7,0,",7",8,",7",4,",7",0,",7",,,,,0,",7",25,",7",0,",7",9,",7",0,",7",,,20181015,",,7",,,,,,,20181004,",,7",20181021,",,7",-8.9,",7,15,",,,,,9.9,",,7,04,",25,",7,21,",571.8,7,316.4,",7",24.1,",,,7",,,8.13,",7",18.17,",,,7",-1.92,",,,7"
USC00351574,2018-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",57.2,7,0,",7",12,",7",5,",7",0,",7",,,,,0,",7",28,",7",0,",7",0,",7",0,",7",,,20181109,",,7",,,,,,,20181123,",,7",20181118,"+,,7",-12.8,",7,09,",,,,,23.6,",,7,23,",19.4,",7,18,+",1025.3,7,453.5,",7",50.5,",,,7",,,3.22,",7",11.93,",,,7",-5.5,",,,7"
USC00351574,2018-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",57.2,7,0,"1,7",15,",7",10,",7",0,",7",26,",7",3,",7",0,"1,7",28,"1,7",2,"1,7",0,"1,7",0,"1,7",,,20181206,"+,1,7",20181201,",,7",20181224,",,7",,,20181224,",,7",20181219,"+,1,7",-16.7,"1,7,06,+",203,",,7,01,",127,",,7,24,",17.3,",,7,24,",7.8,"1,7,19,+",1625.6,7,600.3,"1,7",81.7,",,,7",244,",,,7",-1.68,"1,7",3.88,"1,,,7",-7.24,"1,,,7"
USC00351574,2019-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",10,",7",7,",7",1,",7",31,",7",4,",7",0,",7",27,",7",0,",7",0,",7",0,",7",,,20190101,",,7",20190119,"+,,7",20190119,",,7",,,20190119,",,7",20190130,",,7",-15,",7,01,",203,",,7,19,+",152,",,7,19,",55.9,",,7,19,",11.1,",7,30,",2200,7,574.4,",7",97.2,",,,7",286,",,,7",-0.2,",7",5.54,",,,7",-5.93,",,,7"
USC00351574,2019-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"1,7",18,"1,7",9,"1,7",3,"1,7",27,"1,7",8,"1,7",3,"1,7",27,"1,7",5,"1,7",0,"1,7",0,"1,7",,,20190219,",1,7",20190227,",1,7",20190213,",1,7",,,20190213,",1,7",20190201,",1,7",-20.6,"1,7,19,",660,"1,,7,27,",432,"1,,7,13,",37.6,"1,,7,13,",11.1,"1,7,01,",2745.2,7,545.2,"1,7",149.2,"1,,,7",1370,"1,,,7",-1.86,"1,7",2.68,"1,,,7",-6.4,"1,,,7"
USC00351574,2019-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",11,",7",5,",7",0,",7",31,",7",3,",7",0,",7",30,",7",0,",7",0,",7",0,",7",,,20190303,",,7",20190307,"+,,7",20190306,",,7",,,20190306,",,7",20190321,",,7",-13.9,",7,03,",584,",,7,07,+",76,",,7,06,",15,",,7,06,",19.4,",7,21,",3278.8,7,533.6,",7",39.6,",,,7",142,",,,7",1.12,",7",8.48,",,,7",-6.24,",,,7"
USC00351574,2019-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",12,",7",11,",7",0,",7",,,,,0,",7",16,",7",0,",7",6,",7",0,",7",,,20190429,"+,,7",,,,,,,20190408,",,7",20190426,",,7",-4.4,",7,29,+",,,,,16.3,",,7,08,",24.4,",7,26,",3608.7,7,329.9,",7",72.9,",,,7",,,7.34,",7",14.7,",,,7",-0.03,",,,7"
USC00351574,2019-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",11,",7",9,",7",1,",7",,,,,0,",7",11,",7",0,",7",14,",7",0,",7",,,20190501,",,7",,,,,,,20190529,",,7",20190513,",,7",-7.2,",7,01,",,,,,26.2,",,7,29,",26.7,",7,13,",3864.2,7,255.5,",7",80.9,",,,7",,,10.09,",7",19.26,",,,7",0.92,",,,7"
USC00351574,2019-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",2.5,7,2.5,",7",2,",7",0,",7",0,",7",,,,,0,",7",7,",7",0,",7",24,",7",0,",7",,,20190621,"+,,7",,,,,,,20190606,",,7",20190613,"+,,7",-3.9,",7,21,+",,,,,1.5,",,7,06,",31.7,",7,13,+",4003.8,7,139.6,",7",1.8,",,,7",,,13.77,",7",25.19,",,,7",2.34,",,,7"
USC00351574,2019-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",8.7,7,6.2,",7",1,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",31,",7",3,",7",,,20190707,"+,,7",,,,,,,20190710,",,7",20190729,",,7",0.6,",7,07,+",,,,,0.5,",,7,10,",32.8,",7,29,",63.5,7,63.5,",7",0.5,",,,7",,,16.48,",7",28,",,,7",4.97,",,,7"
USC00351574,2019-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",25.2,7,16.5,",7",3,",7",2,",7",0,",7",,,,,0,",7",0,",7",0,",7",30,",7",7,",7",,,20190812,",,7",,,,,,,20190810,",,7",20190828,",,7",1.1,",7,12,",,,,,13.2,",,7,10,",35,",7,28,",103.8,7,40.3,",7",21.1,",,,7",,,17.56,",7",29.53,",,,7",5.6,",,,7"
USC00351574,2019-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",29.6,7,4.4,",7",10,",7",3,",7",0,",7",,,,,0,",7",7,",7",0,",7",18,",7",1,",7",,,20190929,"+,,7",,,,,,,20190918,",,7",20190905,",,7",-5,",7,29,+",,,,,14,",,7,18,",32.2,",7,05,",282.7,7,178.9,",7",28,",,,7",,,12.52,",7",22.91,",,,7",2.13,",,,7"
USC00351574,2019-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",7",4,",7",1,",7",0,",7",4,",7",1,",7",1,",7",29,",7",0,",7",2,",7",0,",7",,,20191130,",,7",20191128,"+,,7",20191127,",,7",,,20191127,",,7",20191107,"+,,7",-18.3,",7,30,",305,",,7,28,+",305,",,7,27,",21.1,",,7,27,",21.1,",7,07,+",,,441.4,",7",22,",,,7",305,",,,7",3.62,",7",13,",,,7",-5.76,",,,7"
USC00351574,2019-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",7",12,",7",8,",7",0,",7",30,",7",7,",7",0,",7",27,",7",3,",7",0,",7",0,",7",,,20191217,",,7",20191201,",,7",20191213,"+,,7",,,20191213,",,7",20191231,",,7",-14.4,",7,17,",279,",,7,01,",127,",,7,13,+",24.9,",,7,13,",10,",7,31,",,,583,",7",97.1,",,,7",507,",,,7",-0.47,",7",4.05,",,,7",-5,",,,7"
USC00351574,2020-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",7",1,",7",1,",7",0,",7",15,",7",0,",7",0,",7",28,",7",0,",7",0,",7",0,",7",,,20200204,",,7",20200201,",,7",20200229,"+,,7",,,20200216,",,7",20200228,",,7",-13.9,",7,04,",127,",,7,01,",0,",,7,29,+",6.6,",,7,16,",18.3,",7,28,",,,471.9,",7",6.6,",,,7",0,",,,7",2.06,",7",10.19,",,,7",-6.07,",,,7"
USC00351574,2020-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",7",12,",7",5,",7",0,",7",2,",7",5,",7",0,",7",29,",7",0,",7",0,",7",0,",7",,,20200326,",,7",20200316,"+,,7",20200324,",,7",,,20200331,",,7",20200305,",,7",-11.1,",7,26,",25,",,7,16,+",76,",,7,24,",10.4,",,7,31,",18.3,",7,05,",,,459.8,",7",31.5,",,,7",246,",,,7",3.5,",7",11.37,",,,7",-4.37,",,,7"
USC00351574,2020-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",7",8,",7",2,",7",0,",7",0,",7",1,",7",0,",7",24,",7",0,",7",5,",7",0,",7",,,20200402,",,7",20200430,"+,,7",20200405,",,7",,,20200405,",,7",20200430,"+,,7",-10.6,",7,02,",0,",,7,30,+",102,",,7,05,",9.9,",,7,05,",23.9,",7,30,+",,,351,",7",18.8,",,,7",110,",,,7",6.63,",7",15.49,",,,7",-2.22,",,,7"
USC00351574,2020-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,6.4,"1,7",9,",7",4,",7",0,",7",0,",7",0,",7",0,",7",12,",7",0,"1,7",12,"1,7",0,"1,7",,,20200504,",,7",20200531,"+,,7",20200501,",,7",,,20200518,",,7",20200529,",1,7",-6.1,",7,04,",0,",,7,31,+",8,",,7,01,",13.5,",,7,18,",31.1,"1,7,29,",,,233.4,"1,7",34.9,",,,7",8,",,,7",10.67,"1,7",19.72,"1,,,7",1.62,",,,7"
USC00351574,2020-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,33.6,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",3,",7",0,",7",30,",7",12,",7",,,20200702,"+,,7",20200731,"+,,7",20200731,"+,,7",,,20200731,"+,,7",20200727,",,7",-1.7,",7,02,+",0,",,7,31,+",0,",,7,31,+",0,",,7,31,+",36.1,",7,27,",72.4,7,72.4,",7",0,",,,7",0,",,,7",17.08,",7",29.53,",,,7",4.64,",,,7"
USC00351574,2020-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,29.4,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",1,",7",0,",7",31,",7",12,",7",,,20200807,",,7",20200831,"+,,7",20200831,"+,,7",,,20200831,"+,,7",20200815,",,7",-0.6,",7,07,",0,",,7,31,+",0,",,7,31,+",0,",,7,31,+",36.7,",7,15,",94.1,7,21.7,",7",0,",,,7",0,",,,7",18.58,",7",31.32,",,,7",5.84,",,,7"
USC00351574,2020-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,16.7,",7",1,",7",1,",7",0,",7",0,",7",0,",7",0,",7",13,",7",0,",7",27,",7",7,",7",,,20200921,",,7",20200930,"+,,7",20200930,"+,,7",,,20200926,",,7",20200904,",,7",-4.4,",7,21,",0,",,7,30,+",0,",,7,30,+",2.5,",,7,26,",37.2,",7,04,",211.7,7,117.6,",7",2.5,",,,7",0,",,,7",14.97,",7",28.24,",,,7",1.7,",,,7"
USC00351574,2020-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",7",2,",7",1,",7",0,",7",0,",7",0,",7",0,",7",25,",7",0,",7",18,",7",1,",7",,,20201026,",,7",20201031,"+,,7",20201031,"+,,7",,,20201010,",,7",20201002,",,7",-12.8,",7,26,",0,",,7,31,+",0,",,7,31,+",6.4,",,7,10,",33.3,",7,02,",501,7,289.3,",7",6.7,",,,7",0,",,,7",9,",7",21.61,",,,7",-3.61,",,,7"
USC00351574,2020-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",7",11,",7",7,",7",1,",7",2,",7",2,",7",0,",7",29,",7",0,",7",4,",7",0,",7",,,20201112,",,7",20201119,"+,,7",20201119,"+,,7",,,20201115,",,7",20201106,"+,,7",-15,",7,12,",51,",,7,19,+",51,",,7,19,+",57.2,",,7,15,",22.2,",7,06,+",1010.8,7,509.8,",7",103.1,",,,7",118,",,,7",1.34,",7",9.24,",,,7",-6.56,",,,7"
USC00351574,2020-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",7",12,",7",6,",7",0,",7",20,",7",2,",7",0,",7",31,",7",1,",7",0,",7",0,",7",,,20201212,",,7",20201215,"+,,7",20201213,"+,,7",,,20201217,",,7",20201209,",,7",-16.7,",7,12,",152,",,7,15,+",76,",,7,13,+",19.3,",,7,17,",12.8,",7,09,",1629.1,7,618.3,",7",57.1,",,,7",207,",,,7",-1.61,",7",5.58,",,,7",-8.81,",,,7"
USC00351574,2021-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,,0,",7",12,",7",10,",7",0,",7",23,",7",7,",7",0,",7",30,",7",0,",7",0,",7",0,",7",,,20210126,",,7",20210108,",,7",20210108,",,7",,,20210113,",,7",20210119,",,7",-15.6,",7,26,",203,",,7,08,",178,",,7,08,",19.3,",,7,13,",11.7,",7,19,",2202,,572.9,",7",75.4,",,,7",367,",,,7",-0.15,",7",5.6,",,,7",-5.9,",,,7"
USC00351574,2021-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,,0,",7",11,",7",7,",7",1,",7",13,",7",3,",7",0,",7",28,",7",0,",7",0,",7",0,",7",,,20210204,",,7",20210220,"+,,7",20210219,",,7",,,20210219,",,7",20210223,",,7",-14.4,",7,04,",152,",,7,20,+",152,",,7,19,",26.7,",,7,19,",12.2,",7,23,",2710,,508,",7",69.9,",,,7",279,",,,7",0.19,",7",6.66,",,,7",-6.28,",,,7"
USC00351574,2021-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,,0,",7",5,",7",2,",7",0,",7",0,",7",1,",7",0,",7",30,",7",0,",7",0,",7",0,",7",,,20210330,",,7",20210331,"+,,7",20210306,",,7",,,20210310,",,7",20210328,",,7",-10.6,",7,30,",0,",,7,31,+",51,",,7,06,",3,",,7,10,",20.6,",7,28,",3212.7,,502.7,",7",9.2,",,,7",92,",,,7",2.12,",7",10.87,",,,7",-6.64,",,,7"
USC00351574,2021-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,,0,"1,7",3,",7",0,",7",0,",7",0,",7",0,",7",0,",7",29,",7",0,"1,7",8,"1,7",0,"1,7",,,20210409,",,7",20210430,"+,,7",20210425,",,7",,,20210425,",,7",20210430,",1,7",-10,",7,09,",0,",,7,30,+",13,",,7,25,",2,",,7,25,",26.7,"1,7,30,",3568.4,,355.7,"1,7",5.1,",,,7",13,",,,7",6.06,"1,7",17.59,"1,,,7",-5.47,",,,7"
USC00351574,2021-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,,0,",7",1,",7",1,",7",0,",7",0,",7",0,",7",0,",7",23,",7",0,",7",16,",7",0,",7",,,20210508,",,7",20210531,"+,,7",20210531,"+,,7",,,20210515,",,7",20210531,",,7",-8.3,",7,08,",0,",,7,31,+",0,",,7,31,+",2.5,",,7,15,",29.4,",7,31,",3842.7,,274.3,",7",2.5,",,,7",0,",,,7",9.49,",7",20.6,",,,7",-1.63,",,,7"
USC00351574,2021-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",33.7,,33.7,",7",6,",7",1,",7",0,",7",0,",7",0,",7",0,",7",5,",7",0,",7",23,",7",13,",7",,,20210606,",,7",20210630,"+,,7",20210630,"+,,7",,,20210612,",,7",20210629,",,7",-5,",7,06,",0,",,7,30,+",0,",,7,30,+",10.2,",,7,12,",40,",7,29,",3937.5,,94.8,",7",12.7,",,,7",0,",,,7",16.3,",7",28.52,",,,7",4.07,",,,7"
USC00351574,2021-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",90.2,,56.5,",7",3,",7",2,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",31,",7",21,",7",,,20210723,",,7",20210731,"+,,7",20210731,"+,,7",,,20210730,",,7",20210726,",,7",0.6,",7,23,",0,",,7,31,+",0,",,7,31,+",11.2,",,7,30,",36.7,",7,26,",14.1,,14.1,",7",16.1,",,,7",0,",,,7",19.7,",7",33.32,",,,7",6.08,",,,7"
USC00351574,2021-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",132.6,,42.4,",7",1,",7",0,",7",0,",7",0,",7",0,",7",0,",7",9,",7",0,",7",31,",7",15,",7",,,20210822,",,7",20210831,"+,,7",20210831,"+,,7",,,20210801,",,7",20210816,"+,,7",-3.3,",7,22,",0,",,7,31,+",0,",,7,31,+",0.3,",,7,01,",37.2,",7,16,+",85.8,,71.7,",7",0.3,",,,7",0,",,,7",17.39,",7",31.07,",,,7",3.71,",,,7"
USC00351574,2021-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",134.8,,2.2,",7",4,",7",2,",7",0,",7",0,",7",0,",7",0,",7",20,",7",0,",7",25,",7",1,",7",,,20210929,"+,,7",20210930,"+,,7",20210930,"+,,7",,,20210910,",,7",20210908,",,7",-5.6,",7,29,+",0,",,7,30,+",0,",,7,30,+",14.7,",,7,10,",32.2,",7,08,",246.1,,160.3,",7",20.5,",,,7",0,",,,7",13.06,",7",26.24,",,,7",-0.12,",,,7"
USC00351574,2021-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",134.8,,0,",7",8,",7",5,",7",1,",7",0,",7",0,",7",0,",7",21,",7",0,",7",8,",7",0,",7",,,20211012,",,7",20211031,"+,,7",20211031,"+,,7",,,20211022,",,7",20211004,",,7",-11.1,",7,12,",0,",,7,31,+",0,",,7,31,+",31.2,",,7,22,",27.8,",7,04,",584.4,,338.3,",7",64.5,",,,7",0,",,,7",7.42,",7",17.22,",,,7",-2.38,",,,7"
USC00351574,2021-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",134.8,,0,",7",13,",7",6,",7",0,",7",1,",7",1,",7",0,",7",28,",7",0,",7",0,",7",0,",7",,,20211124,",,7",20211109,",,7",20211109,",,7",,,20211109,",,7",20211115,"+,,7",-11.1,",7,24,",51,",,7,09,",64,",,7,09,",19.8,",,7,09,",15.6,",7,15,+",1048.3,,463.9,",7",72.3,",,,7",69,",,,7",2.87,",7",10.13,",,,7",-4.39,",,,7"
USC00351574,2022-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",4,",7",4,",7",0,",7",31,",7",1,",7",1,",7",30,",7",0,",7",0,",7",0,",7",,,20220101,",,7",20220104,",,7",20220104,",,7",,,20220104,",,7",20220123,",,7",-22.8,",7,01,",584,",,7,04,",76,",,7,04,",15.7,",,7,04,",14.4,",7,23,",,,618.1,",7",44.9,",,,7",76,",,,7",-1.6,",7",6.58,",,,7",-9.79,",,,7"
USC00351574,2022-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",4,",7",1,",7",0,",7",28,",7",2,",7",1,",7",28,",7",0,",7",0,",7",0,",7",,,20220223,",,7",20220207,"+,,7",20220222,"+,,7",,,20220227,",,7",20220212,"+,,7",-20,",7,23,",305,",,7,07,+",25,",,7,22,+",2.5,",,7,27,",16.1,",7,12,+",,,535.6,",7",6.3,",,,7",66,",,,7",-0.8,",7",9.11,",,,7",-10.7,",,,7"
USC00351574,2022-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",4,",7",2,",7",0,",7",16,",7",0,",7",0,",7",29,",7",0,",7",3,",7",0,",7",,,20220310,",,7",20220301,",,7",20220313,",,7",,,20220316,",,7",20220323,",,7",-12.2,",7,10,",127,",,7,01,",13,",,7,13,",6.4,",,7,16,",21.7,",7,23,",,,446.1,",7",12.6,",,,7",13,",,,7",3.94,",7",12.53,",,,7",-4.64,",,,7"
USC00351574,2022-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",12,",7",10,",7",0,",7",7,",7",5,",7",0,",7",27,",7",0,",7",1,",7",0,",7",,,20220415,",,7",20220415,"+,,7",20220415,"+,,7",,,20220404,",,7",20220408,",,7",-11.7,",7,15,",152,",,7,15,+",102,",,7,15,+",16.3,",,7,04,",24.4,",7,08,",,,451.4,",7",69.1,",,,7",384,",,,7",3.29,",7",11.15,",,,7",-4.58,",,,7"
USC00351574,2022-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",12,",7",5,",7",0,",7",1,",7",1,",7",0,",7",22,",7",0,",7",6,",7",0,",7",,,20220520,",,7",20220510,",,7",20220510,",,7",,,20220529,",,7",20220526,",,7",-10,",7,20,",25,",,7,10,",25,",,7,10,",4.3,",,7,29,",27.2,",7,26,",,,345.4,",7",25.4,",,,7",38,",,,7",7.19,",7",16.2,",,,7",-1.81,",,,7"
USC00351574,2022-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",3.9,7,3.9,",7",3,",7",2,",7",0,",7",0,",7",0,",7",0,",7",8,",7",0,",7",19,",7",3,",7",,,20220614,",,7",20220630,"+,,7",20220617,",,7",,,20220605,",,7",20220627,",,7",-5,",7,14,",0,",,7,30,+",0,",T,7,17,",23.9,",,7,05,",35,",7,27,",,,162.1,",7",28,",,,7",0,",T,,7",13.06,",7",23.61,",,,7",2.5,",,,7"
USC00351574,2022-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",50.3,7,46.4,",7",2,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",30,",7",15,",7",,,20220718,"+,,7",20220731,"+,,7",20220731,"+,,7",,,20220705,",,7",20220730,",,7",1.7,",7,18,+",0,",,7,31,+",0,",,7,31,+",2,",,7,05,",39.4,",7,30,",37.7,7,37.7,",7",2.3,",,,7",0,",,,7",18.61,",7",31.06,",,,7",6.17,",,,7"
USC00351574,2022-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",92.8,7,42.5,",7",2,",7",0,",7",0,",7",0,",7",0,",7",0,",7",2,",7",0,",7",31,",7",21,",7",,,20220828,"+,,7",20220831,"+,,7",20220831,"+,,7",,,20220802,",,7",20220818,",,7",0,",7,28,+",0,",,7,31,+",0,",,7,31,+",1.3,",,7,02,",37.8,",7,18,",59.4,7,21.7,",7",1.6,",,,7",0,",,,7",19,",7",32.66,",,,7",5.34,",,,7"
USC00351574,2022-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",110.6,7,17.8,",7",5,",7",2,",7",0,",7",0,",7",0,",7",0,",7",14,",7",0,",7",25,",7",9,",7",,,20220917,",,7",20220930,"+,,7",20220930,"+,,7",,,20220920,",,7",20220907,",,7",-4.4,",7,17,",0,",,7,30,+",0,",,7,30,+",14.2,",,7,20,",37.8,",7,07,",187.6,7,128.2,",7",19.9,",,,7",0,",,,7",14.65,",7",27.58,",,,7",1.73,",,,7"
USC00351574,2022-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",110.6,7,0,",7",3,",7",2,",7",0,",7",0,",7",0,",7",0,",7",31,",7",0,",7",21,",7",0,",7",,,20221027,",,7",20221031,"+,,7",20221031,"+,,7",,,20221022,",,7",20221008,",,7",-8.9,",7,27,",0,",,7,31,+",0,",,7,31,+",6.4,",,7,22,",31.7,",7,08,",464,7,276.4,",7",9.2,",,,7",0,",,,7",9.42,",7",23.1,",,,7",-4.27,",,,7"
USC00351574,2022-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",110.6,7,0,",7",10,",7",5,",7",0,",7",25,",7",6,",7",1,",7",29,",7",0,",7",0,",7",0,",7",,,20221119,",,7",20221112,"+,,7",20221102,",,7",,,20221105,",,7",20221101,",,7",-18.3,",7,19,",76,",,7,12,+",76,",,7,02,",22.1,",,7,05,",20,",7,01,",1049.1,7,585.1,",7",52.8,",,,7",271,",,,7",-1.17,",7",6.8,",,,7",-9.14,",,,7"
